timestamp,wheel_speed_rpm,wheel_torque,motor_current,motor_temp,vibration_level,label,anomaly_type
2025-01-14 06:00:00,3194.5,-0.03347,0.3965,37.74,0.11812,normal,normal
2025-01-14 07:00:00,2921.91,0.01732,0.2335,49.85,0.068,normal,normal
2025-01-14 08:00:00,3058.2,-0.01515,0.9628,32.41,0.09842,normal,normal
2025-01-14 09:00:00,3357.09,0.04298,0.8257,32.74,0.07442,normal,normal
2025-01-14 10:00:00,2509.07,0.04981,0.7549,21.2,0.09027,normal,normal
2025-01-14 11:00:00,4255.43,-0.01917,1.0778,53.38,0.07086,normal,normal
2025-01-14 12:00:00,2396.39,-0.01374,0.9275,33.09,0.10668,normal,normal
2025-01-14 13:00:00,2271.49,0.02149,1.1233,38.99,0.0182,normal,normal
2025-01-14 14:00:00,3694.87,-0.00968,0.5215,32.72,0.06547,normal,normal
2025-01-14 15:00:00,3475.0,-0.00114,0.7931,45.56,0.09186,normal,normal
2025-01-14 16:00:00,3374.47,0.00063,0.4767,36.99,0.10135,normal,normal
2025-01-14 17:00:00,3377.01,-0.04799,0.7541,29.56,0.13972,normal,normal
2025-01-14 18:00:00,2992.65,-0.00035,0.7503,43.53,0.06436,normal,normal
2025-01-14 19:00:00,2461.65,-0.01724,0.9253,28.53,0.13918,normal,normal
2025-01-14 20:00:00,3045.48,-0.01233,0.8091,33.3,0.05364,normal,normal
2025-01-14 21:00:00,2593.7,0.03609,0.9247,23.14,0.13315,normal,normal
2025-01-14 22:00:00,3585.07,-0.03141,0.9407,28.61,0.1127,normal,normal
2025-01-14 23:00:00,2911.77,0.02033,1.231,41.43,0.04346,normal,normal
2025-01-15 00:00:00,2504.7,-0.00697,0.7369,24.28,0.09228,normal,normal
2025-01-15 01:00:00,2807.17,-0.00699,0.6118,28.15,0.07795,normal,normal
2025-01-15 02:00:00,3247.76,0.01976,0.8492,39.98,0.10502,normal,normal
2025-01-15 03:00:00,2661.77,0.0085,0.6395,35.65,0.07107,normal,normal
2025-01-15 04:00:00,2506.67,0.01427,1.0964,55.94,0.06771,normal,normal
2025-01-15 05:00:00,3146.21,0.0242,0.7434,54.67,0.13476,normal,normal
2025-01-15 06:00:00,3146.98,-0.00828,0.6869,33.06,0.07605,normal,normal
2025-01-15 07:00:00,2695.83,-0.01531,0.7057,44.46,0.11306,normal,normal
2025-01-15 08:00:00,2717.38,-0.02713,0.9437,45.99,0.07099,normal,normal
2025-01-15 09:00:00,3139.23,-0.02064,0.7685,35.22,0.14667,normal,normal
2025-01-15 10:00:00,2131.15,0.07373,0.6717,28.04,0.05287,normal,normal
2025-01-15 11:00:00,2155.52,0.03112,1.1331,39.9,0.05543,normal,normal
2025-01-15 12:00:00,2568.93,-0.03378,0.6288,38.62,0.14098,normal,normal
2025-01-15 13:00:00,2871.93,-0.03306,0.8071,36.51,0.0622,normal,normal
2025-01-15 14:00:00,3186.54,0.01205,0.9305,43.54,0.14404,normal,normal
2025-01-15 15:00:00,3885.21,0.01368,0.4737,33.99,0.11567,normal,normal
2025-01-15 16:00:00,3514.6,0.01372,0.8961,30.78,0.07381,normal,normal
2025-01-15 17:00:00,2904.04,-0.00637,0.589,40.87,0.00747,normal,normal
2025-01-15 18:00:00,2988.59,-0.00314,0.9646,43.09,0.07923,normal,normal
2025-01-15 19:00:00,2398.48,0.0082,0.6075,30.59,0.08407,normal,normal
2025-01-15 20:00:00,2988.89,0.00215,0.9386,94.41267975751565,0.12669,anomal,overte
2025-01-15 21:00:00,2826.8,-0.05548,1.0212,25.84,0.14354,normal,normal
2025-01-15 22:00:00,3193.63,-0.00574,0.9723,35.38,0.0526,normal,normal
2025-01-15 23:00:00,298.5549300784851,-0.02129,0.8503,37.94,0.11205,anomal,speed_
2025-01-16 00:00:00,3311.61,0.00438,0.7537,34.91,0.11062,normal,normal
2025-01-16 01:00:00,3919.64,0.07463,0.6847,35.48,0.12294,normal,normal
2025-01-16 02:00:00,2934.74,0.00919,1.0942,54.97,0.09995,normal,normal
2025-01-16 03:00:00,3241.03,-0.00784,0.6601,33.19,0.0023,normal,normal
2025-01-16 04:00:00,3414.09,0.02305,0.5926,59.53,0.07378,normal,normal
2025-01-16 05:00:00,2759.27,0.01207,0.9331,43.5,0.03377,normal,normal
2025-01-16 06:00:00,3134.46,0.0105,0.6408,40.74,0.0719,normal,normal
2025-01-16 07:00:00,3007.56,0.01517,0.61,43.81,0.1192,normal,normal
2025-01-16 08:00:00,3058.61,0.05141,0.5113,60.24,0.09221,normal,normal
2025-01-16 09:00:00,2536.19,-0.02827,0.7034,32.05,0.12592,normal,normal
2025-01-16 10:00:00,3014.71,0.01184,0.7835,31.04,0.09367,normal,normal
2025-01-16 11:00:00,3298.8,-0.02316,0.8486,33.96,0.02807,normal,normal
2025-01-16 12:00:00,3870.69,0.01389,0.9903,40.26,0.0,normal,normal
2025-01-16 13:00:00,3575.56,-0.02297,0.9054,26.19,0.08595,normal,normal
2025-01-16 14:00:00,4291.91,-0.01043,0.7618,40.18,0.07144,normal,normal
2025-01-16 15:00:00,2539.59,-0.00738,0.7604,53.55,0.04092,normal,normal
2025-01-16 16:00:00,3523.39,0.0244,0.902,41.21,0.01197,normal,normal
2025-01-16 17:00:00,3110.01,0.02296,1.0545,37.66,0.05061,normal,normal
2025-01-16 18:00:00,4313.88,-0.03114,0.8253,35.05,0.07222,normal,normal
2025-01-16 19:00:00,2515.02,0.00137,0.7062,47.19,0.10664,normal,normal
2025-01-16 20:00:00,2496.17,-0.01774,0.6014,33.39,0.08755,normal,normal
2025-01-16 21:00:00,2640.36,-0.03146,0.511,54.77,0.14432,normal,normal
2025-01-16 22:00:00,1725.66,-0.00543,0.9333,55.47,0.03858,normal,normal
2025-01-16 23:00:00,2684.55,-0.00771,0.9156,42.05,0.11524,normal,normal
2025-01-17 00:00:00,2544.52,0.06067,0.9155,39.91,0.08189,normal,normal
2025-01-17 01:00:00,3090.24,0.01082,0.7743,48.25,0.9495734149069477,anomal,vibrat
2025-01-17 02:00:00,3205.05,-0.03444,1.0814,48.76,0.06254,normal,normal
2025-01-17 03:00:00,4125.7,-0.01412,0.7032,33.55,0.12287,normal,normal
2025-01-17 04:00:00,3570.25,0.02553,0.9911,35.79,0.09181,normal,normal
2025-01-17 05:00:00,2653.86,0.05221,0.7923,29.42,0.05282,normal,normal
2025-01-17 06:00:00,2460.95,-0.03965,0.6783,43.27,0.07952,normal,normal
2025-01-17 07:00:00,3295.15,-0.047,0.9185,45.33,0.07042,normal,normal
2025-01-17 08:00:00,2207.86,0.04677,0.8819,29.2,0.09957,normal,normal
2025-01-17 09:00:00,4098.88,0.00974,0.8714,36.36,0.03281,normal,normal
2025-01-17 10:00:00,3707.66,-0.02171,0.8163,29.22,0.07883,normal,normal
2025-01-17 11:00:00,2718.49,0.01337,0.7924,32.81,0.09581,normal,normal
2025-01-17 12:00:00,1972.12,-0.06589,1.2777,44.41,0.08132,normal,normal
2025-01-17 13:00:00,3812.32,8e-05,1.0369,34.13,0.13388,normal,normal
2025-01-17 14:00:00,2931.28,0.0082,0.9446,37.59,0.11096,normal,normal
2025-01-17 15:00:00,3742.69,0.02311,0.8224,26.98,0.0797,normal,normal
2025-01-17 16:00:00,2043.34,-0.02535,1.0014,41.5,0.08867,normal,normal
2025-01-17 17:00:00,2640.37,0.00214,0.9036,39.65,0.09183,normal,normal
2025-01-17 18:00:00,3003.15,-0.02314,0.8052,34.17,0.09613,normal,normal
2025-01-17 19:00:00,3028.19,0.00638,0.7393,38.49,0.00697,normal,normal
2025-01-17 20:00:00,2729.96,-0.02238,0.7838,41.44,0.06794,normal,normal
2025-01-17 21:00:00,3373.71,-0.0102,0.1659,33.48,0.02062,normal,normal
2025-01-17 22:00:00,2359.43,-0.0249,0.8421,28.19,0.13113,normal,normal
2025-01-17 23:00:00,2914.57,0.01628,0.7023,54.44,0.07757,normal,normal
2025-01-18 00:00:00,3072.18,0.02146,1.1185,34.93,0.07227,normal,normal
2025-01-18 01:00:00,3308.66,-0.00587,0.8039,39.23,0.11587,normal,normal
2025-01-18 02:00:00,3426.97,0.00096,0.5622,48.09,0.09689,normal,normal
2025-01-18 03:00:00,2325.21,-0.03621,0.79,65.0,0.03485,normal,normal
2025-01-18 04:00:00,2079.53,-0.00749,0.5908,30.04,0.07716,normal,normal
2025-01-18 05:00:00,3766.61,-0.00126,0.8947,43.6,0.06659,normal,normal
2025-01-18 06:00:00,3199.39,0.06552,0.8582,34.34,0.01022,normal,normal
2025-01-18 07:00:00,2550.91,-0.0278,0.9916,35.69,0.05239,normal,normal
2025-01-18 08:00:00,3930.69,0.0366,0.6418,34.24,0.07266,normal,normal
2025-01-18 09:00:00,3069.4,0.02492,0.8068,30.99,0.0754,normal,normal
2025-01-18 10:00:00,3707.58,0.00702,0.527,39.67,0.02071,normal,normal
2025-01-18 11:00:00,3040.51,0.04397,0.9403,28.2,0.12607,normal,normal
2025-01-18 12:00:00,4236.45,0.0093,0.9038,47.57,0.07592,normal,normal
2025-01-18 13:00:00,4053.2,0.00973,0.8992,40.44,0.0815,normal,normal
2025-01-18 14:00:00,2850.62,-0.00133,0.8003,43.38,0.09603,normal,normal
2025-01-18 15:00:00,3582.94,0.03059,0.883,36.27,0.04848,normal,normal
2025-01-18 16:00:00,3387.23,0.02741,1.1209,37.06,0.09825,normal,normal
2025-01-18 17:00:00,3821.18,-0.01564,0.743,42.3,0.06532,normal,normal
2025-01-18 18:00:00,2421.05,-0.03298,0.8277,30.69,0.04414,normal,normal
2025-01-18 19:00:00,3411.63,-0.00507,0.5828,37.14,0.10294,normal,normal
2025-01-18 20:00:00,3635.05,-0.02,0.6263,33.12,0.13967,normal,normal
2025-01-18 21:00:00,1944.76,-0.00159,0.8196,32.88,0.10899,normal,normal
2025-01-18 22:00:00,2290.04,0.03094,1.0208,23.12,0.11692,normal,normal
2025-01-18 23:00:00,1776.46,-0.01143,0.7487,50.71,0.05917,normal,normal
2025-01-19 00:00:00,2838.36,-0.00107,0.7528,34.51,0.0161,normal,normal
2025-01-19 01:00:00,3430.53,0.00145,0.7186,49.31,0.13961,normal,normal
2025-01-19 02:00:00,3901.41,0.02121,0.693,48.55,0.16218,normal,normal
2025-01-19 03:00:00,3044.46,-0.05617,0.859,29.71,0.14171,normal,normal
2025-01-19 04:00:00,3977.17,-0.01517,0.5005,31.29,0.06657,normal,normal
2025-01-19 05:00:00,2171.94,0.00528,2.335122983660771,60.48,0.03381,anomal,curren
2025-01-19 06:00:00,1977.97,0.03,0.6669,54.01,0.03737,normal,normal
2025-01-19 07:00:00,2966.67,-0.0123,0.9444,39.75,0.01265,normal,normal
2025-01-19 08:00:00,3230.44,-0.04691,0.546,42.06,0.0757,normal,normal
2025-01-19 09:00:00,2980.38,0.01549,0.9338,34.95,0.14423,normal,normal
2025-01-19 10:00:00,1759.53,-0.01588,0.9344,43.46,0.07433,normal,normal
2025-01-19 11:00:00,2946.53,-0.02974,0.8768,34.26,0.09209,normal,normal
2025-01-19 12:00:00,2217.32,-0.01561,0.6011,23.74,0.13502,normal,normal
2025-01-19 13:00:00,3401.8,-0.00461,0.8499,29.43,0.06384,normal,normal
2025-01-19 14:00:00,3219.96,-0.01512,0.5634,40.17,0.16142,normal,normal
2025-01-19 15:00:00,2436.07,-0.05514,0.7494,30.95,0.15968,normal,normal
2025-01-19 16:00:00,2691.68,0.02243,1.0059,39.46,0.07476,normal,normal
2025-01-19 17:00:00,2364.47,0.03187,0.9593,31.4,0.0569,normal,normal
2025-01-19 18:00:00,2962.39,0.01629,0.803,33.74,0.10789,normal,normal
2025-01-19 19:00:00,3573.09,-0.02844,0.605,46.83,0.0661,normal,normal
2025-01-19 20:00:00,2408.56,-0.00504,0.9291,41.98,0.03374,normal,normal
2025-01-19 21:00:00,3302.43,-0.00016,0.8039,39.92,0.13125,normal,normal
2025-01-19 22:00:00,2681.85,0.01497,0.3359,47.03,0.12866,normal,normal
2025-01-19 23:00:00,2524.28,0.01671,0.9565,43.84,0.08622,normal,normal
2025-01-20 00:00:00,2935.78,-0.01835,0.7952,51.57,0.02949,normal,normal
2025-01-20 01:00:00,2378.85,0.00205,1.0405,36.32,0.03082,normal,normal
2025-01-20 02:00:00,2667.81,-0.13877510901627094,0.5809,36.56,0.08429,anomal,torque
2025-01-20 03:00:00,2281.27,0.0364,0.1647,29.59,0.06001,normal,normal
2025-01-20 04:00:00,4178.84,0.01761,0.8558,36.57,0.06636,normal,normal
2025-01-20 05:00:00,3021.16,0.01973,0.8583,47.72,0.12088,normal,normal
2025-01-20 06:00:00,2580.16,0.0021,0.4619,50.4,0.10933,normal,normal
2025-01-20 07:00:00,3128.39,0.03526,0.6043,47.68,0.13513,normal,normal
2025-01-20 08:00:00,2932.6,0.01024,1.351,25.65,0.04038,normal,normal
2025-01-20 09:00:00,2867.42,-0.02153,0.7389,48.67,0.06627,normal,normal
2025-01-20 10:00:00,3368.5,0.03508,0.9462,25.29,0.11036,normal,normal
2025-01-20 11:00:00,3454.5,0.01745,0.6699,47.18,0.09792,normal,normal
2025-01-20 12:00:00,2681.7,-0.01108,0.3819,37.06,0.1413,normal,normal
2025-01-20 13:00:00,2654.51,-0.01199,0.7659,45.62,0.09682,normal,normal
2025-01-20 14:00:00,2834.97,0.00741,0.7469,29.34,0.15392,normal,normal
2025-01-20 15:00:00,1618.85,0.01158,0.72,49.37,0.1016,normal,normal
2025-01-20 16:00:00,2090.89,0.00493,0.7771,28.28,0.12249,normal,normal
2025-01-20 17:00:00,3820.12,0.00778,0.8529,34.65,0.06706,normal,normal
2025-01-20 18:00:00,3986.98,0.0425,0.77,32.02,0.08057,normal,normal
2025-01-20 19:00:00,2850.58,0.02679,0.5472,25.97,0.11644,normal,normal
2025-01-20 20:00:00,3345.93,0.00477,0.8972,40.76,0.14452,normal,normal
2025-01-20 21:00:00,3186.75,0.02353,0.4101,54.45,0.10917,normal,normal
2025-01-20 22:00:00,4847.33,-0.02581,0.3899,61.34,0.07667,normal,normal
2025-01-20 23:00:00,3671.74,0.00995,0.9478,40.78,0.13509,normal,normal
2025-01-21 00:00:00,2923.25,0.04523,0.9014,48.93,0.0,normal,normal
2025-01-21 01:00:00,2426.68,-0.00545,0.7885,41.86,0.02311,normal,normal
2025-01-21 02:00:00,2036.13,-0.02119,0.5209,43.99,0.10727,normal,normal
2025-01-21 03:00:00,3122.08,-0.0163,0.6584,37.26,0.08056,normal,normal
2025-01-21 04:00:00,2546.19,-0.02724,0.7475,41.56,0.10422,normal,normal
2025-01-21 05:00:00,2146.65,-0.01962,0.4808,44.3,0.08258,normal,normal
2025-01-21 06:00:00,2612.06,-0.00926,0.6522,35.37,0.10284,normal,normal
2025-01-21 07:00:00,2351.07,-0.03514,0.9305,39.38,0.04742,normal,normal
2025-01-21 08:00:00,4012.28,0.00039,1.0855,39.53,0.10282,normal,normal
2025-01-21 09:00:00,3528.98,0.02256,0.7161,46.61,0.11978,normal,normal
2025-01-21 10:00:00,435.01509181896006,-0.02269,0.9513,31.47,0.12882,anomal,speed_
2025-01-21 11:00:00,3887.97,0.03798,0.4172,39.59,0.16054,normal,normal
2025-01-21 12:00:00,3046.42,0.01277,0.9319,55.3,0.08976,normal,normal
2025-01-21 13:00:00,2483.23,0.02576,0.6392,49.31,0.09096,normal,normal
2025-01-21 14:00:00,3913.87,-0.01645,0.8615,50.79,0.01907,normal,normal
2025-01-21 15:00:00,3323.35,0.02136,0.7504,40.2,0.05874,normal,normal
2025-01-21 16:00:00,2377.65,-0.0273,1.0641,42.57,0.07228,normal,normal
2025-01-21 17:00:00,2885.8,0.02226,0.6251,48.02,0.12201,normal,normal
2025-01-21 18:00:00,2474.63,0.0043,0.9255,52.48,0.05556,normal,normal
2025-01-21 19:00:00,2170.32,0.01383,0.7441,24.39,0.11185,normal,normal
2025-01-21 20:00:00,3555.71,-0.02939,0.7683,29.48,0.07994,normal,normal
2025-01-21 21:00:00,4145.65,-0.02238,0.7632,50.48,0.07291,normal,normal
2025-01-21 22:00:00,2160.86,0.01493,0.6309,37.78,0.08996,normal,normal
2025-01-21 23:00:00,3337.78,-0.02371,0.7972,34.63,0.06435,normal,normal
2025-01-22 00:00:00,2609.61,0.01158,0.7875,29.97,0.06284,normal,normal
2025-01-22 01:00:00,2707.72,-0.03418,0.8482,35.56,0.01181,normal,normal
2025-01-22 02:00:00,2644.56,0.0212,0.8169,28.78,0.07008,normal,normal
2025-01-22 03:00:00,2481.61,-0.03081,0.9596,56.73,0.0608,normal,normal
2025-01-22 04:00:00,3029.11,0.01381,0.9847,39.82,0.05936,normal,normal
2025-01-22 05:00:00,2501.43,0.01564,0.5899,39.54,0.09667,normal,normal
2025-01-22 06:00:00,3162.27,-0.01742,0.9738,44.7,0.10635,normal,normal
2025-01-22 07:00:00,2969.86,0.01455,0.5627,47.7,0.08929,normal,normal
2025-01-22 08:00:00,2856.63,0.00651,0.9176,47.57,0.11982,normal,normal
2025-01-22 09:00:00,2455.46,-0.01347,0.9239,48.59,0.10302,normal,normal
2025-01-22 10:00:00,2653.94,-0.02521,0.4177,34.95,0.0682,normal,normal
2025-01-22 11:00:00,3453.23,-0.04907,0.8186,37.62,0.06149,normal,normal
2025-01-22 12:00:00,3300.55,0.00874,0.7063,46.15,0.09251,normal,normal
2025-01-22 13:00:00,2413.47,-0.03912,0.6482,35.78,0.10295,normal,normal
2025-01-22 14:00:00,3059.6,0.00238,1.0702,39.96,0.13591,normal,normal
2025-01-22 15:00:00,3450.83,-0.00659,0.6693,43.19,0.12765,normal,normal
2025-01-22 16:00:00,1998.36,0.01698,0.6387,46.28,0.05834,normal,normal
2025-01-22 17:00:00,3326.02,-0.00755,0.8151,25.78,0.07592,normal,normal
2025-01-22 18:00:00,2602.43,-0.00824,2.6084539882569624,45.72,0.10684,anomal,curren
2025-01-22 19:00:00,3342.36,0.0183,0.7717,38.13,0.12272,normal,normal
2025-01-22 20:00:00,2542.04,0.00838,1.0333,45.66,0.11756,normal,normal
2025-01-22 21:00:00,1917.07,0.0079,0.9062,46.22,0.07744,normal,normal
2025-01-22 22:00:00,2023.47,0.01173,0.3644,52.86,0.02984,normal,normal
2025-01-22 23:00:00,3028.85,-0.03839,0.6941,50.83,0.04004,normal,normal
2025-01-23 00:00:00,3155.83,0.01892,0.6876,50.77,0.09091,normal,normal
2025-01-23 01:00:00,2457.41,0.01531,0.8959,51.55,0.09369,normal,normal
2025-01-23 02:00:00,3383.16,-0.02542,0.275,42.33,0.03605,normal,normal
2025-01-23 03:00:00,2003.09,-0.0061,1.3098,40.26,0.08178,normal,normal
2025-01-23 04:00:00,2960.35,-0.00098,0.9062,46.98,0.10525,normal,normal
2025-01-23 05:00:00,2273.39,-0.00336,0.8298,45.86,0.03395,normal,normal
2025-01-23 06:00:00,2608.9,0.00835,1.0363,37.53,0.1242,normal,normal
2025-01-23 07:00:00,3028.44,0.03578,1.2687,43.24,0.0649,normal,normal
2025-01-23 08:00:00,2483.75,0.02704,0.9741,39.72,0.1303,normal,normal
2025-01-23 09:00:00,2769.27,-0.03281,0.9898,33.17,0.05866,normal,normal
2025-01-23 10:00:00,3603.78,0.01555,0.8261,50.32,0.03893,normal,normal
2025-01-23 11:00:00,2653.86,0.03322,0.7717,40.44,0.06167,normal,normal
2025-01-23 12:00:00,3501.42,0.00967,0.7048,56.39,0.07619,normal,normal
2025-01-23 13:00:00,2322.18,0.02727,0.6348,27.0,0.06446,normal,normal
2025-01-23 14:00:00,3317.88,0.05031,0.6626,35.55,0.07136,normal,normal
2025-01-23 15:00:00,3864.94,0.02559,0.5299,40.26,0.09336,normal,normal
2025-01-23 16:00:00,1517.01,0.00623,0.7848,49.1,0.07315,normal,normal
2025-01-23 17:00:00,2521.86,0.02613,0.4631,43.2,0.07736,normal,normal
2025-01-23 18:00:00,3346.24,0.00362,0.8382,42.48,0.01163,normal,normal
2025-01-23 19:00:00,2878.17,0.0006,0.7927,30.98,0.09567,normal,normal
2025-01-23 20:00:00,3222.69,-0.00879,0.8294,30.74,0.07643,normal,normal
2025-01-23 21:00:00,2637.61,0.03909,0.6956,42.58,0.14441,normal,normal
2025-01-23 22:00:00,3051.95,-0.02046,1.4154,29.09,0.04242,normal,normal
2025-01-23 23:00:00,2906.59,0.03831,1.072,35.74,0.00767,normal,normal
2025-01-24 00:00:00,3700.67,0.0125,0.5511,44.01,0.10472,normal,normal
2025-01-24 01:00:00,3152.65,-0.03498,0.8466,32.14,0.09386,normal,normal
2025-01-24 02:00:00,3202.56,0.00919,0.6784,87.2936428152725,0.03966,anomal,overte
2025-01-24 03:00:00,2752.87,-0.0525,0.5971,49.79,0.01881,normal,normal
2025-01-24 04:00:00,2707.44,0.01564,0.532,27.43,0.607449653501654,anomal,vibrat
2025-01-24 05:00:00,2740.47,0.02213,0.8864,32.54,0.13656,normal,normal
2025-01-24 06:00:00,3236.67,-0.01481,0.6637,21.71,0.0,normal,normal
2025-01-24 07:00:00,2747.41,0.00309,0.9936,33.74,0.06167,normal,normal
2025-01-24 08:00:00,3173.86,0.04885,0.9988,46.13,0.14657,normal,normal
2025-01-24 09:00:00,4245.24,-0.01264,1.0748,36.69,0.06096,normal,normal
2025-01-24 10:00:00,3522.67,-0.02647,0.6295,43.69,0.06038,normal,normal
2025-01-24 11:00:00,2804.39,0.03704,0.8951,27.82,0.06869,normal,normal
2025-01-24 12:00:00,3720.73,0.04906,0.9265,46.38,0.03516,normal,normal
2025-01-24 13:00:00,2755.15,9e-05,0.7052,35.56,0.01181,normal,normal
2025-01-24 14:00:00,1777.13,0.02529,0.6456,40.1,0.1221,normal,normal
2025-01-24 15:00:00,2395.15,0.03354,1.1219,39.26,0.00628,normal,normal
2025-01-24 16:00:00,1877.52,-0.01856,0.8455,29.83,0.08989,normal,normal
2025-01-24 17:00:00,2789.09,-0.01213,0.9272,91.64603688549855,0.11546,anomal,overte
2025-01-24 18:00:00,3011.05,0.03077,0.6356,47.74,0.02195,normal,normal
2025-01-24 19:00:00,4005.86,0.04213,0.5561,43.19,0.04303,normal,normal
2025-01-24 20:00:00,3196.16,0.01407,0.6861,48.4,0.12853,normal,normal
2025-01-24 21:00:00,2868.54,-0.022,0.7752,42.6,0.10132,normal,normal
2025-01-24 22:00:00,3497.64,0.04968,0.5872,41.14,0.05531,normal,normal
2025-01-24 23:00:00,1673.32,-0.01327,0.798,26.19,0.12809,normal,normal
2025-01-25 00:00:00,3141.37,-0.00838,0.4623,37.84,0.12826,normal,normal
2025-01-25 01:00:00,3462.52,0.00856,0.576,39.78,0.09076,normal,normal
2025-01-25 02:00:00,2112.85,0.03885,0.9342,55.62,0.04399,normal,normal
2025-01-25 03:00:00,3686.25,0.02135,0.9208,45.5,0.06346,normal,normal
2025-01-25 04:00:00,3203.1,0.01037,0.7216,52.29,0.09146,normal,normal
2025-01-25 05:00:00,2750.83,0.01158,0.5964,44.78,0.07246,normal,normal
2025-01-25 06:00:00,3379.67,0.00109,0.5945,34.31,0.11756,normal,normal
2025-01-25 07:00:00,4362.42,0.01395,0.7253,40.94,0.01881,normal,normal
2025-01-25 08:00:00,3109.12,-0.06324,0.9289,41.89,0.02023,normal,normal
2025-01-25 09:00:00,3148.93,-0.00742,0.9856,32.49,0.08723,normal,normal
2025-01-25 10:00:00,2724.38,0.00603,0.7007,36.92,0.06034,normal,normal
2025-01-25 11:00:00,2490.09,-0.02878,0.5693,38.35,0.05492,normal,normal
2025-01-25 12:00:00,3498.2,0.00966,0.8536,52.84,0.00928,normal,normal
2025-01-25 13:00:00,2486.35,-0.00511,0.6353,23.35,0.08078,normal,normal
2025-01-25 14:00:00,719.7698035286714,0.04389,0.6963,49.65,0.07789,anomal,speed_
2025-01-25 15:00:00,2713.41,0.03933,1.0651,32.51,0.10614,normal,normal
2025-01-25 16:00:00,3287.39,-0.01165,0.9654,29.02,0.08276,normal,normal
2025-01-25 17:00:00,3200.2,-0.00377,0.8316,49.44,0.0747,normal,normal
2025-01-25 18:00:00,3622.52,-0.00185,0.5456,45.86,0.12708,normal,normal
2025-01-25 19:00:00,2693.99,-0.01129,0.8423,50.04,0.8435278013023344,anomal,vibrat
2025-01-25 20:00:00,2838.08,0.00488,1.0125,46.41,0.10146,normal,normal
2025-01-25 21:00:00,2412.74,-0.01896,0.7249,56.48,0.8093172580621638,anomal,vibrat
2025-01-25 22:00:00,2733.42,-0.02827,1.0702,44.47,1.0593187989285593,anomal,vibrat
2025-01-25 23:00:00,3226.38,0.01557,1.0585,38.75,0.03149,normal,normal
2025-01-26 00:00:00,3454.19,0.01574,1.1327,42.74,0.11128,normal,normal
2025-01-26 01:00:00,2446.7,-0.02011,0.861,49.95,0.07738,normal,normal
2025-01-26 02:00:00,3521.76,0.02238,0.9175,33.76,0.07946,normal,normal
2025-01-26 03:00:00,3813.38,-0.01579,1.0828,34.78,0.03573,normal,normal
2025-01-26 04:00:00,3248.06,0.00633,0.8895,37.53,0.06801,normal,normal
2025-01-26 05:00:00,4126.08,0.02051,0.6998,23.16,0.04946,normal,normal
2025-01-26 06:00:00,2535.73,-0.00084,0.7103,41.1,0.09534,normal,normal
2025-01-26 07:00:00,2253.21,0.01137,0.8477,24.91,0.04036,normal,normal
2025-01-26 08:00:00,1932.77,-0.01291,0.5419,40.42,0.13319,normal,normal
2025-01-26 09:00:00,3897.63,-0.00491,0.7713,46.92,0.01298,normal,normal
2025-01-26 10:00:00,3392.62,-0.00515,1.0193,36.18,0.04774,normal,normal
2025-01-26 11:00:00,2966.65,-0.01866,0.3617,53.42,0.14709,normal,normal
2025-01-26 12:00:00,3167.98,-0.00442,1.1069,28.32,0.06259,normal,normal
2025-01-26 13:00:00,2324.71,-0.03872,1.0245,49.53,0.0274,normal,normal
2025-01-26 14:00:00,4467.45,-0.01228,0.708,45.4,0.08876,normal,normal
2025-01-26 15:00:00,3077.53,-0.00712,0.9087,26.27,0.06098,normal,normal
2025-01-26 16:00:00,3065.64,-0.0064,0.8006,61.69,0.04657,normal,normal
2025-01-26 17:00:00,3435.46,-0.00604,1.046,39.49,0.03617,normal,normal
2025-01-26 18:00:00,3288.61,-0.00154,0.9965,32.98,0.19073,normal,normal
2025-01-26 19:00:00,3134.33,0.01199,0.52,28.74,0.06994,normal,normal
2025-01-26 20:00:00,2525.72,0.02186,0.9175,38.24,0.00298,normal,normal
2025-01-26 21:00:00,3282.88,-0.01624,0.7589,38.98,0.13975,normal,normal
2025-01-26 22:00:00,4129.21,-0.03008,0.8166,40.82,0.10444,normal,normal
2025-01-26 23:00:00,3807.25,-0.02605,0.6544,37.62,0.04934,normal,normal
2025-01-27 00:00:00,3955.91,-0.01218,1.1496,45.07,0.04268,normal,normal
2025-01-27 01:00:00,2693.27,-0.0088,1.008,36.9,0.10694,normal,normal
2025-01-27 02:00:00,2406.24,-0.01925,0.652,24.52,0.07012,normal,normal
2025-01-27 03:00:00,2924.53,-0.0324,0.5331,38.81,0.00296,normal,normal
2025-01-27 04:00:00,3033.43,-0.0114,0.7229,21.06,0.15149,normal,normal
2025-01-27 05:00:00,3656.51,0.00454,0.8869,42.83,0.06264,normal,normal
2025-01-27 06:00:00,1984.52,0.01488,0.848,32.17,0.13982,normal,normal
2025-01-27 07:00:00,3917.73,-0.01394,1.0506,41.31,0.13114,normal,normal
2025-01-27 08:00:00,2905.2,-0.01032,0.958,50.51,0.03996,normal,normal
2025-01-27 09:00:00,2743.87,-0.02317,0.9939,32.41,0.12133,normal,normal
2025-01-27 10:00:00,2392.74,-0.00079,0.8654,48.49,0.05394,normal,normal
2025-01-27 11:00:00,2007.09,-0.02121,0.5221,36.53,0.00533,normal,normal
2025-01-27 12:00:00,3493.9,0.01433,0.7609,54.03,0.06302,normal,normal
